"Course Number","Course Title","Course Catalog Code","Course Department Code","Prim Assoc","Meeting Number","Class Meeting Days","Class Begin Time (24 Hour)","Class End Time (24 Hour)","Instructor Name","Print on Schedule (Y/N)","Campus Code","Building Code","Room Number","Session Code","Year","Section Status","Section Number"
"BIOL040  PO","Introductory Genetics w/Lab","UG12","PBIO","PO",64044,"--T----",1315,1700,"","Y","PO","SE","122","FA",2012,"O","02"
"BIOL040  PO","Introductory Genetics w/Lab","UG12","PBIO","PO",64031,"-M-W-F-",900,950,"Staff","Y","PO","SCOM","103","FA",2012,"O","03"
"BIOL040  PO","Introductory Genetics w/Lab","UG12","PBIO","PO",65575,"-------",0,0,"Seligman, Lenny M.","Y","","","","FA",2012,"O","03"
"BIOL040  PO","Introductory Genetics w/Lab","UG12","PBIO","PO",64045,"---W---",1315,1700,"","Y","PO","SE","122","FA",2012,"O","03"
"BIOL040  PO","Introductory Genetics w/Lab","UG12","PBIO","PO",65575,"-------",0,0,"Cavalcanti, Andre","Y","","","","FA",2012,"O","03"
"BIOL040  PO","Introductory Genetics w/Lab","UG12","PBIO","PO",65575,"-------",0,0,"Martinez, Daniel E.","Y","","","","FA",2012,"O","03"
"BIOL040  PO","Introductory Genetics w/Lab","UG12","PBIO","PO",64032,"-M-W-F-",1000,1050,"Staff","Y","PO","SCOM","103","FA",2012,"O","04"
"BIOL040  PO","Introductory Genetics w/Lab","UG12","PBIO","PO",64046,"----R--",1315,1700,"","Y","PO","SE","122","FA",2012,"O","04"
"BIOL040  PO","Introductory Genetics w/Lab","UG12","PBIO","PO",65576,"-------",0,0,"Cavalcanti, Andre","Y","","","","FA",2012,"O","04"
"BIOL040  PO","Introductory Genetics w/Lab","UG12","PBIO","PO",65576,"-------",0,0,"Seligman, Lenny M.","Y","","","","FA",2012,"O","04"
"BIOL040  PO","Introductory Genetics w/Lab","UG12","PBIO","PO",65576,"-------",0,0,"Martinez, Daniel E.","Y","","","","FA",2012,"O","04"
"BIOL040L KS","Intro to Biological Chemistry","UG12","CBIO","SC",64244,"-M-W---",1315,1715,"Hatcher-Skeers, Mary","Y","","","","FA",2012,"O","01"
"BIOL040L KS","Intro to Biological Chemistry","UG12","CBIO","SC",64243,"-M-W-F-",900,1050,"Hatcher-Skeers, Mary","Y","CM","BC","34","FA",2012,"O","01"
"BIOL040L KS","Intro to Biological Chemistry","UG12","CBIO","SC",64244,"-M-W---",1315,1715,"Thines, Bryan C.","Y","","","","FA",2012,"O","01"
"BIOL041E PO","Intro Ecol & Evolutnry Bio w/Lab","UG12","PBIO","PO",64035,"-M-W-F-",1100,1150,"Staff","Y","PO","SE","121","FA",2012,"O","01"
"BIOL041ELPO","Lab, Intro Ecol & Evol Biology","UG12","PBIO","PO",64036,"---W---",1315,1700,"Staff","Y","PO","SE","113","FA",2012,"O","01"
"BIOL043L KS","Introductory Biology","UG12","CBIO","SC",64257,"-M-W-F-",900,950,"Staff","Y","PZ","AV","201","FA",2012,"O","01"
"BIOL043L KS","Introductory Biology","UG12","CBIO","SC",64258,"--T-R--",935,1050,"Staff","Y","CM","BC","36","FA",2012,"O","02"
"BIOL043L KS","Introductory Biology","UG12","CBIO","SC",64259,"--T-R--",810,925,"Staff","Y","SC","HM","AUD","FA",2012,"O","03"
"BIOL043L KS","Introductory Biology","UG12","CBIO","SC",64260,"-M-W-F-",900,950,"Staff","Y","CM","BC","36","FA",2012,"O","04"
"BIOL043L KS","Introductory Biology","UG12","CBIO","SC",64261,"-M-W-F-",1000,1050,"Staff","Y","CM","BC","36","FA",2012,"O","05"
"BIOL057L KS","Concepts in Biology","UG12","CBIO","SC",65410,"--T-R--",1200,1310,"Staff","Y","CM","AD","DAVD","FA",2012,"O","01"
"BIOL057L KS","Concepts in Biology","UG12","CBIO","SC",65411,"----R--",1315,1715,"Staff","Y","CU","KS","137","FA",2012,"O","01"
"BIOL103  HM","Comparative Physiology Lab","UG12","HBIO","HM",65625,"-----F-",1315,1715,"","Y","HM","ON","B141","FA",2012,"O","01"
"BIOL103  HM","Comparative Physiology Lab","UG12","HBIO","HM",63577,"---W---",1315,1430,"Ahn, Anna N.","Y","HM","ON","B141","FA",2012,"O","01"
"BIOL109  HM","Evolutionary Biology","UG12","HBIO","HM",65624,"-M-W-F-",900,950,"McFadden, Catherine S.","Y","HM","PA","1285","FA",2012,"O","01"
"BIOL111  HM","Molecular/Cellular Biology Lab","UG12","HBIO","HM",63082,"----R--",1230,1715,"Drewell, Robert A.","Y","HM","ON","B152","FA",2012,"O","01"
"BIOL111  HM","Molecular/Cellular Biology Lab","UG12","HBIO","HM",63083,"-----F-",1230,1715,"Glater, Elizabeth","Y","HM","ON","B152","FA",2012,"O","02"
"BIOL112  PO","Advanced Animal Ecology","UG12","PBIO","PO",65500,"--T-R--",810,925,"Karnovsky, Nina Jane","Y","PO","SVBI","111","FA",2012,"O","01"
"BIOL112 LPO","Lab, Advanced Animal Ecology","UG12","PBIO","PO",65501,"-----F-",1315,1700,"Karnovsky, Nina Jane","Y","PO","SVBI","140","FA",2012,"O","01"
"BIOL113  HM","Molecular Genetics","UG12","HBIO","HM",63084,"-M-W---",1100,1215,"Stoebel, Daniel","Y","HM","SP","LSC","FA",2012,"O","01"
"BIOL119  HM","Advanced Mathematical Biology","UG12","HBIO","HM",63990,"-M-W---",1315,1430,"dePillis, Lisette G.","Y","HM","ON","B143","FA",2012,"O","01"
"BIOL120  KS","Research Tools:Organismal Biol","UG12","CBIO","SC",64384,"---W---",1545,1700,"Preest, Marion","Y","CU","KS","39","FA",2012,"O","01"
"BIOL125  PO","Animal Behavior with Laboratory","UG12","PBIO","PO",65561,"-M-W---",1100,1215,"Levin, Rachel N.","Y","PO","SE","52","FA",2012,"O","01"
"BIOL125 LPO","Lab, Animal Behavior","UG12","PBIO","PO",65562,"----R--",1315,1700,"Levin, Rachel N.","Y","PO","SE","48","FA",2012,"O","01"
"BIOL132L KS","Comparative Physiology","UG12","CBIO","SC",64385,"--T-R--",1200,1310,"Preest, Marion","Y","CU","KS","B31","FA",2012,"O","01"
"BIOL132L KS","Comparative Physiology","UG12","CBIO","SC",64386,"-M-----",1315,1715,"Preest, Marion","Y","CU","KS","B35","FA",2012,"O","01"
"BIOL133L KS","Intro to Mathematical Physiology","UG12","CBIO","SC",64388,"-------",0,0,"Milton, John G.","Y","","ARR","","FA",2012,"O","01"
"BIOL133L KS","Intro to Mathematical Physiology","UG12","CBIO","SC",64387,"--T-R--",1100,1215,"Milton, John G.","Y","CU","KS","137","FA",2012,"O","01"
"BIOL138L KS","Appl Ecol + Conservation w/Lab","UG12","CBIO","SC",64390,"----R--",1315,1715,"Thomson, Diane M.","Y","PZ","BH","213","FA",2012,"O","01"
"BIOL138L KS","Appl Ecol + Conservation w/Lab","UG12","CBIO","SC",64389,"--T-R--",935,1050,"Thomson, Diane M.","Y","CM","BC","23","FA",2012,"O","01"
"BIOL139  KS","Applied Ecology & Conservation","UG12","CBIO","SC",64389,"--T-R--",935,1050,"Thomson, Diane M.","Y","CM","BC","23","FA",2012,"O","01"
"BIOL140  PO","Animal Physiology w/Laboratory","UG12","PBIO","PO",64037,"-M-W-F-",1000,1050,"Zani, Peter A.","Y","PO","SE","121","FA",2012,"O","01"
"BIOL140 LPO","Lab, Animal Physiology","UG12","PBIO","PO",64038,"--T----",1315,1700,"Zani, Peter A.","Y","PO","SVBI","7","FA",2012,"O","01"
"BIOL140 LPO","Lab, Animal Physiology","UG12","PBIO","PO",64039,"---W---",1315,1700,"Zani, Peter A.","Y","PO","SVBI","7","FA",2012,"O","02"
"BIOL141L KS","Vertebrate Anatomy","UG12","CBIO","SC",64397,"-M-W-F-",1100,1150,"Staff","Y","CU","KS","B31","FA",2012,"O","01"
"BIOL141L KS","Vertebrate Anatomy","UG12","CBIO","SC",64398,"----R--",1315,1715,"Staff","Y","CU","KS","B29","FA",2012,"O","01"
"BIOL143  KS","Genetics","UG12","CBIO","SC",64399,"--T-R--",935,1050,"Ferree, Patrick M.","Y","SC","HM","AUD","FA",2012,"O","01"
"BIOL144  PO","Comparative Endocrinology","UG12","PBIO","PO",64040,"--T-R--",935,1050,"Fowler, Gene S.","Y","PO","SVBI","111","FA",2012,"O","01"
"BIOL145  KS","Evolution","UG12","CBIO","SC",64400,"--T-R--",935,1050,"McFarlane, Donald A.","Y","CU","KS","B31","FA",2012,"O","01"
"BIOL146L KS","Ecology with Lab","UG12","CBIO","SC",64402,"---W---",1315,1515,"McFarlane, Donald A.","Y","CU","KS","39","FA",2012,"O","01"
"BIOL146L KS","Ecology with Lab","UG12","CBIO","SC",64401,"-M-W-F-",1000,1050,"McFarlane, Donald A.","Y","CU","KS","39","FA",2012,"O","01"
"BIOL147  KS","Biogeography","UG12","CBIO","SC",64403,"-M-W---",1200,1310,"Gilman, Sarah","Y","CU","KS","125","FA",2012,"O","01"
"BIOL154  KS","Animal Behavior","UG12","CBIO","SC",64405,"-M-W-F-",900,950,"Ferree, Elise D.","Y","CU","KS","B31","FA",2012,"O","01"
"BIOL157L KS","Cell Biology","UG12","CBIO","SC",64407,"--T----",1315,1715,"Tang, Zhaohua Irene","Y","CU","KS","32","FA",2012,"O","01"
"BIOL157L KS","Cell Biology","UG12","CBIO","SC",64406,"--T-R--",1200,1310,"Tang, Zhaohua Irene","Y","CM","BC","23","FA",2012,"O","01"
"BIOL161  HM","Research Problems","UG12","HBIO","HM",63085,"-------",0,0,"Drewell, Robert A.","Y","HM","ARR","","FA",2012,"O","01"
"BIOL161  HM","Research Problems","UG12","HBIO","HM",63086,"-------",0,0,"Drewell, Robert A.","Y","HM","ARR","","FA",2012,"O","02"
"BIOL161  HM","Research Problems","UG12","HBIO","HM",63087,"-------",0,0,"Drewell, Robert A.","Y","HM","ARR","","FA",2012,"O","03"
"BIOL161L KS","Neuroscience I:Cell, Molecular","UG12","CBIO","SC",64408,"--T-R--",935,1050,"Staff","Y","PZ","FL","106","FA",2012,"O","01"
"BIOL163  PO","Advanced Cell Biology with Lab","UG12","PBIO","PO",64215,"--T-R--",935,1050,"Olson, Sara","Y","PO","SCOM","104","FA",2012,"O","01"
"BIOL163 LPO","Cell Biology Laboratory","UG12","PBIO","PO",64216,"---W---",1315,1700,"Olson, Sara","Y","PO","SVBI","24","FA",2012,"O","01"
"BIOL163 LPO","Cell Biology Laboratory","UG12","PBIO","PO",64218,"----R--",1315,1700,"Olson, Sara","Y","PO","SVBI","24","FA",2012,"O","02"
"BIOL170L KS","Molecular Biology","UG12","CBIO","SC",64410,"--T-R--",1200,1310,"Massimelli, Maria Julia","Y","CU","KS","125","FA",2012,"O","01"
"BIOL170L KS","Molecular Biology","UG12","CBIO","SC",64411,"----R--",1315,1715,"Massimelli, Maria Julia","Y","CU","KS","205","FA",2012,"O","01"
"BIOL175  KS","Applied Biostatistics","UG12","CBIO","SC",64412,"-M-W-F-",1100,1150,"Ferree, Elise D.","Y","CM","BC","25","FA",2012,"O","01"
"BIOL175  KS","Applied Biostatistics","UG12","CBIO","SC",64413,"---W---",1530,1730,"Ferree, Elise D.","Y","CM","RN","12","FA",2012,"O","01"
"BIOL177  KS","Biochemistry","UG12","CBIO","SC",64414,"-M-W-F-",1000,1050,"Leconte, Aaron M.","Y","CM","BC","35","FA",2012,"O","01"
"BIOL187  HM","HIV/AIDS: Sci, Society & Service","UG12","HBIO","HM",63600,"--T-R--",935,1050,"Haushalter, Karl A.","Y","HM","MD","DCS","FA",2012,"O","01"
"BIOL187C KS","Neural Organization of Behavior","UG12","CBIO","SC",64415,"-M-----",1315,1600,"Copp, Newton H.","Y","SC","HM","121","FA",2012,"O","01"
"BIOL188L KS","Sr Thesis Rsrch Project in Biol","UG12","CBIO","SC",65401,"-------",0,0,"McFarlane, Donald A.","Y","","ARR","","FA",2012,"O","01"
"BIOL189  HM","Topics in Biochemistry and Molecular Biology","UG12","HBIO","HM",63092,"-M-W---",1100,1215,"Drewell, Robert A.","Y","HM","PL","CFAB","FA",2012,"O","01"
"BIOL189E PO","Global Change Biology","UG12","PBIO","PO",64041,"-M-W---",1900,2015,"Zani, Peter A.","Y","PO","SVBI","111","FA",2012,"O","01"
"BIOL189L KS","Sr Thes Summer Rsrch Proj in Bio","UG12","CBIO","SC",64485,"-------",0,0,"McFarlane, Donald A.","Y","","ARR","","FA",2012,"O","01"
"BIOL190L KS","Sr Thes Rsrch Proj Biol-2nd Sem","UG12","CBIO","SC",64488,"-------",0,0,"McFarlane, Donald A.","Y","","ARR","","FA",2012,"O","01"
"BIOL191  HM","Colloquium","UG12","HBIO","HM",63093,"---W---",1615,1730,"Bush, Eliot C.","Y","HM","BK","B126","FA",2012,"O","01"
"BIOL191  KS","One-Semester Thesis in Biology","UG12","CBIO","SC",64489,"-------",0,0,"McFarlane, Donald A.","Y","","ARR","","FA",2012,"O","01"
"BIOL191  PO","Senior Library Thesis","UG12","PBIO","PO",63741,"-------",0,0,"Becker, David W.","Y","","ARR","","FA",2012,"O","04"
"BIOL191  PO","Senior Library Thesis","UG12","PBIO","PO",63742,"-------",0,0,"Cavalcanti, Andre","Y","","ARR","","FA",2012,"O","08"
"BIOL191  PO","Senior Library Thesis","UG12","PBIO","PO",63743,"-------",0,0,"Cheney, Clarissa M.","Y","","ARR","","FA",2012,"O","12"
"BIOL191  PO","Senior Library Thesis","UG12","PBIO","PO",63745,"-------",0,0,"Fowler, Gene S.","Y","","ARR","","FA",2012,"O","16"
"BIOL191  PO","Senior Library Thesis","UG12","PBIO","PO",63747,"-------",0,0,"Hanzawa, Frances M.","Y","","ARR","","FA",2012,"O","20"
"BIOL191  PO","Senior Library Thesis","UG12","PBIO","PO",63748,"-------",0,0,"Hoopes, Laura L. Mays","Y","","ARR","","FA",2012,"O","24"
"BIOL191  PO","Senior Library Thesis","UG12","PBIO","PO",63749,"-------",0,0,"Johnson, Karl Gregory","Y","","ARR","","FA",2012,"O","28"
"BIOL191  PO","Senior Library Thesis","UG12","PBIO","PO",63750,"-------",0,0,"Karnovsky, Nina Jane","Y","","ARR","","FA",2012,"O","32"
"BIOL191  PO","Senior Library Thesis","UG12","PBIO","PO",63751,"-------",0,0,"Levin, Rachel N.","Y","","ARR","","FA",2012,"O","36"
"BIOL191  PO","Senior Library Thesis","UG12","PBIO","PO",63752,"-------",0,0,"Martinez, Daniel E.","Y","","ARR","","FA",2012,"O","40"
"BIOL191  PO","Senior Library Thesis","UG12","PBIO","PO",63753,"-------",0,0,"Matsui, Jonathan I.","Y","","ARR","","FA",2012,"O","44"
"BIOL191  PO","Senior Library Thesis","UG12","PBIO","PO",63754,"-------",0,0,"Parfitt, Karen D.","Y","","ARR","","FA",2012,"O","48"
"BIOL191  PO","Senior Library Thesis","UG12","PBIO","PO",63755,"-------",0,0,"Seligman, Lenny M.","Y","","ARR","","FA",2012,"O","52"
"BIOL191  PO","Senior Library Thesis","UG12","PBIO","PO",63756,"-------",0,0,"Telzer, Bruce R.","Y","","ARR","","FA",2012,"O","56"
"BIOL191  PO","Senior Library Thesis","UG12","PBIO","PO",63757,"-------",0,0,"Wright, Jonathan C.","Y","","ARR","","FA",2012,"O","60"
"BIOL193  HM","Senior Thesis Research","UG12","HBIO","HM",63094,"-------",0,0,"Drewell, Robert A.","Y","HM","ARR","","FA",2012,"O","01"
"BIOL194  PO","Senior Experimental Thesis","UG12","PBIO","PO",63758,"-------",0,0,"Becker, David W.","Y","","ARR","","FA",2012,"O","04"
"BIOL194  PO","Senior Experimental Thesis","UG12","PBIO","PO",63759,"-------",0,0,"Cavalcanti, Andre","Y","","ARR","","FA",2012,"O","08"
"BIOL194  PO","Senior Experimental Thesis","UG12","PBIO","PO",63760,"-------",0,0,"Cheney, Clarissa M.","Y","","ARR","","FA",2012,"O","12"
"BIOL194  PO","Senior Experimental Thesis","UG12","PBIO","PO",63761,"-------",0,0,"Fowler, Gene S.","Y","","ARR","","FA",2012,"O","16"
"BIOL194  PO","Senior Experimental Thesis","UG12","PBIO","PO",63762,"-------",0,0,"Hanzawa, Frances M.","Y","","ARR","","FA",2012,"O","20"
"BIOL194  PO","Senior Experimental Thesis","UG12","PBIO","PO",63763,"-------",0,0,"Hoopes, Laura L. Mays","Y","","ARR","","FA",2012,"O","24"
"BIOL194  PO","Senior Experimental Thesis","UG12","PBIO","PO",63764,"-------",0,0,"Johnson, Karl Gregory","Y","","ARR","","FA",2012,"O","28"
"BIOL194  PO","Senior Experimental Thesis","UG12","PBIO","PO",63765,"-------",0,0,"Karnovsky, Nina Jane","Y","","ARR","","FA",2012,"O","32"
"BIOL194  PO","Senior Experimental Thesis","UG12","PBIO","PO",63766,"-------",0,0,"Levin, Rachel N.","Y","","ARR","","FA",2012,"O","36"
"BIOL194  PO","Senior Experimental Thesis","UG12","PBIO","PO",63767,"-------",0,0,"Martinez, Daniel E.","Y","","ARR","","FA",2012,"O","40"
"BIOL194  PO","Senior Experimental Thesis","UG12","PBIO","PO",63768,"-------",0,0,"Matsui, Jonathan I.","Y","","ARR","","FA",2012,"O","44"
"BIOL194  PO","Senior Experimental Thesis","UG12","PBIO","PO",63769,"-------",0,0,"Parfitt, Karen D.","Y","","ARR","","FA",2012,"O","48"
"BIOL194  PO","Senior Experimental Thesis","UG12","PBIO","PO",63770,"-------",0,0,"Seligman, Lenny M.","Y","","ARR","","FA",2012,"O","52"
"BIOL194  PO","Senior Experimental Thesis","UG12","PBIO","PO",63771,"-------",0,0,"Telzer, Bruce R.","Y","","ARR","","FA",2012,"O","56"
"BIOL194  PO","Senior Experimental Thesis","UG12","PBIO","PO",63772,"-------",0,0,"Wright, Jonathan C.","Y","","ARR","","FA",2012,"O","60"
"BIOL197  HM","Directed Reading","UG12","HBIO","HM",63096,"-------",0,0,"Drewell, Robert A.","Y","HM","ARR","","FA",2012,"O","01"
"BIOL197  HM","Directed Reading","UG12","HBIO","HM",63097,"-------",0,0,"Drewell, Robert A.","Y","HM","ARR","","FA",2012,"O","02"
"BIOL197  HM","Directed Reading","UG12","HBIO","HM",63098,"-------",0,0,"Drewell, Robert A.","Y","HM","ARR","","FA",2012,"O","03"
"BIOL199  KS","Independent Study in Biology","UG12","CBIO","SC",64490,"-------",0,0,"Staff","Y","","ARR","","FA",2012,"O","01"
"BIOL199L KS","Independent Study in Biology","UG12","CBIO","SC",64615,"-------",0,0,"Staff","Y","","ARR","","FA",2012,"O","01"
"CHEM001A PO","General Chemistry w/Laboratory","UG12","PCHE","PO",64606,"-M-W-F-",900,950,"Grieman, Frederick J.","Y","PO","SN","AUD","FA",2012,"O","01"
"CHEM001A PO","General Chemistry w/Laboratory","UG12","PCHE","PO",64607,"-M-W-F-",900,950,"Garza-Lopez, Roberto A.","Y","PO","SN","111","FA",2012,"O","02"
"CHEM001A PO","General Chemistry w/Laboratory","UG12","PCHE","PO",64608,"-M-W-F-",1000,1050,"Johal, Malkiat S.","Y","PO","SN","AUD","FA",2012,"O","03"
"CHEM001A PO","General Chemistry w/Laboratory","UG12","PCHE","PO",64609,"-M-W-F-",0,0,"Staff","Y","","ARR","","FA",2012,"O","04"
"CHEM001ALPO","Lab, General Chemistry","UG12","PCHE","PO",64625,"-M-----",1315,1700,"Stolzberg, Richard J.","Y","PO","SN","111","FA",2012,"O","01"
"CHEM001ALPO","Lab, General Chemistry","UG12","PCHE","PO",64626,"--T----",1315,1700,"Yu, Anne","Y","PO","SN","111","FA",2012,"O","02"
"CHEM001ALPO","Lab, General Chemistry","UG12","PCHE","PO",64628,"---W---",1315,1700,"Yu, Anne","Y","PO","SN","111","FA",2012,"O","03"
"CHEM001ALPO","Lab, General Chemistry","UG12","PCHE","PO",64629,"----R--",1315,1700,"Yu, Anne","Y","PO","SN","111","FA",2012,"O","04"
"CHEM001ALPO","Lab, General Chemistry","UG12","PCHE","PO",65577,"-------",0,0,"Yu, Anne","Y","","","","FA",2012,"O","05"
"CHEM001ALPO","Lab, General Chemistry","UG12","PCHE","PO",64630,"-----F-",1315,1700,"Arora, Mukesh","Y","PO","SN","111","FA",2012,"O","05"
"CHEM013  HM","Nano-Scale Materials","UG12","HCHM","HM",63916,"--T----",1315,1715,"Van Ryswyk, Hal","Y","HM","JA","2308","FA",2012,"O","01"
"CHEM014L KS","Basic Principles of Chemistry","UG12","CCHE","SC",64493,"-M-W---",900,950,"Kaiser, Kayla A.","Y","CU","KS","125","FA",2012,"O","01"
"CHEM014L KS","Basic Principles of Chemistry","UG12","CCHE","SC",64495,"---W---",800,850,"Kaiser, Kayla A.","Y","CU","KS","125","FA",2012,"O","01"
"CHEM014L KS","Basic Principles of Chemistry","UG12","CCHE","SC",64508,"-M-W-F-",800,850,"Staff","Y","CM","BC","FOR","FA",2012,"O","02"
"CHEM014L KS","Basic Principles of Chemistry","UG12","CCHE","SC",64514,"-M-W-F-",900,950,"Staff","Y","CM","BC","FOR","FA",2012,"O","03"
"CHEM014L KS","Basic Principles of Chemistry","UG12","CCHE","SC",64520,"--T-R--",935,1050,"Staff","Y","CM","BC","FOR","FA",2012,"O","04"
"CHEM014L KS","Basic Principles of Chemistry","UG12","CCHE","SC",64522,"-M-W-F-",1000,1050,"Staff","Y","CM","BC","FOR","FA",2012,"O","05"
"CHEM019  HM","General Chemistry Intensive","UG12","HCHM","HM",63099,"--T----",1445,1600,"Staff","Y","HM","MD","DCS","FA",2012,"O","01"
"CHEM019  HM","General Chemistry Intensive","UG12","HCHM","HM",63100,"--T----",1445,1600,"Haushalter, Karl A.","Y","HM","JA","B132","FA",2012,"O","02"
"CHEM019  HM","General Chemistry Intensive","UG12","HCHM","HM",63612,"--T----",1445,1600,"Staff","Y","HM","MD","DCS","FA",2012,"O","03"
"CHEM019  HM","General Chemistry Intensive","UG12","HCHM","HM",63613,"--T----",1445,1600,"Haushalter, Karl A.","Y","HM","JA","B132","FA",2012,"O","04"
"CHEM023D HM","Dynamics","UG12","HCHM","HM",64027,"-M-W-F-",1100,1150,"Johnson, Adam","Y","HM","BK","B115","FA",2012,"O","01"
"CHEM023E HM","Energetics","UG12","HCHM","HM",63103,"-M-W-F-",1000,1050,"Haushalter, Karl A.","Y","HM","BK","B126","FA",2012,"O","01"
"CHEM023E HM","Energetics","UG12","HCHM","HM",63104,"-M-W-F-",1100,1150,"Haushalter, Karl A.","Y","HM","BK","B126","FA",2012,"O","02"
"CHEM023E HM","Energetics","UG12","HCHM","HM",63105,"-M-W-F-",1000,1050,"Haushalter, Karl A.","Y","HM","BK","B126","FA",2012,"O","03"
"CHEM023E HM","Energetics","UG12","HCHM","HM",63106,"-M-W-F-",1100,1150,"Haushalter, Karl A.","Y","HM","BK","B126","FA",2012,"O","04"
"CHEM023S HM","Structure","UG12","HCHM","HM",63107,"-M-W-F-",1000,1050,"Van Ryswyk, Hal","Y","HM","JA","B132","FA",2012,"O","01"
"CHEM023S HM","Structure","UG12","HCHM","HM",63108,"-M-W-F-",1100,1150,"Van Ryswyk, Hal","Y","HM","JA","B132","FA",2012,"O","02"
"CHEM023S HM","Structure","UG12","HCHM","HM",63109,"-M-W-F-",1000,1050,"Staff","Y","HM","JA","B132","FA",2012,"O","03"
"CHEM023S HM","Structure","UG12","HCHM","HM",63110,"-M-W-F-",1100,1150,"Staff","Y","HM","JA","B132","FA",2012,"O","04"
"CHEM024  HM","Chemistry Laboratory","UG12","HCHM","HM",63111,"-M-----",1315,1715,"Johnson, Adam","Y","HM","JA","2308","FA",2012,"O","01"
"CHEM024  HM","Chemistry Laboratory","UG12","HCHM","HM",63112,"---W---",1315,1715,"Vosburg, David A.","Y","HM","JA","2308","FA",2012,"O","02"
"CHEM024  HM","Chemistry Laboratory","UG12","HCHM","HM",63113,"----R--",1315,1715,"Staff","Y","HM","JA","2308","FA",2012,"O","03"
"CHEM024  HM","Chemistry Laboratory","UG12","HCHM","HM",63114,"-----F-",1315,1715,"Staff","Y","HM","JA","2308","FA",2012,"O","04"
"CHEM029L KS","Accelerated General Chemistry","UG12","CCHE","SC",64530,"-M-W-F-",1000,1050,"Purvis-Roberts, Kathleen","Y","CU","KS","101","FA",2012,"O","01"
"CHEM040L KS","Intro to Biological Chemistry","UG12","CCHE","SC",64542,"-M-W---",1315,1715,"","Y","CM","ARR","","FA",2012,"O","01"
"CHEM040L KS","Intro to Biological Chemistry","UG12","CCHE","SC",64243,"-M-W-F-",900,1050,"Hatcher-Skeers, Mary","Y","CM","BC","34","FA",2012,"O","01"
"CHEM051  HM","Physical Chem: Thermody/Kinetics","UG12","HCHM","HM",63115,"-M-W-F-",900,950,"Karukstis, Kerry K.","Y","HM","GA","PRYN","FA",2012,"O","01"
"CHEM051  PO","Gen Chemistry w/Lab Accelerated","UG12","PCHE","PO",64631,"-M-W-F-",900,950,"Johal, Malkiat S.","Y","PO","SN","202","FA",2012,"O","01"
"CHEM051 LPO","Lab, General Chemistry (Accel)","UG12","PCHE","PO",64637,"-M-----",1315,1700,"Arora, Mukesh","Y","PO","SN","6","FA",2012,"O","01"
"CHEM051 LPO","Lab, General Chemistry (Accel)","UG12","PCHE","PO",64639,"---W---",1315,1700,"Garza-Lopez, Roberto A.","Y","PO","SN","6","FA",2012,"O","02"
